"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"27","If I Knew","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","113722","182","30","","https://genius.com/Bruno-mars-if-i-knew-lyrics","186274","Oh, oh, oh, I
I was a city boy
Right into danger's where I'd always run
A boy who had his fun
But I wouldn't have done
All the things that I have done
If I knew one day you'd come
Nah, baby (Nah, baby), nah, baby (Nah, baby)

Oh, oh, oh, I
I know it breaks your heart
To picture the only one you wanna love
In someone else's arms
But I wouldn't have done
All the things that I have done
If I knew one day you'd come
Nah, baby (Nah, baby), no, baby (Nah, baby)

Oh, baby, please, let's leave the past behind us
Behind us
So that we can go where love will find us
Yeah, will find us
I know most girls would leave me
But I know that you believe me

Baby, I
I wish we were seventeen
So I could give you all the innocence
That you give to me
No, I wouldn't have done
All the things that I've done
If I knew one day you'd come
If I knew one day you'd come"
"28","Bonde do Brunão","Bruno Mars","","","June 18, 2025","100609","103","14","","https://genius.com/Bruno-mars-bonde-do-brunao-lyrics","11123752","Bruninho chegou, porra!
Cadê as popozudas, caralho?

Bruninho já chegou, agora a festa é no Brasil
Cadê as popozudas fazendo o quadradinho?
Bruninho já chegou, agora a festa é no Brasil
Cadê as popozudas fazendo o quadradinho?

Desce até o chão, esse é o bonde do Brunão (Vixe)
Desce até o chão, esse é o bonde do Brunão (Ai!)
Rebola pro Brunão, 'bo-bo-bola pro Brunão (Baow)
Rebola pro Brunão, 'bo-bo-bola-bola-bola-bola

O Bruno 'tá em casa, festa no Brasil
O Bruno 'tá em casa, festa no Brasil
O Bruno 'tá em casa, festa no Brasil (Caralho!)
Festa no Brasil (Woo!) Festa no Brasil (Porra!)"
"29","Straight Up & Down","Bruno Mars","24K Magic (Japan Edition)","","November 18, 2016","97243","432","55","","https://genius.com/Bruno-mars-straight-up-and-down-lyrics","2909162","Girl, I bet your momma named you good lookin'
'Cause you sure look good to me
My attention, ooh, yes, you just took it
You're probably the finest thing that I ever seen
And nobody at the party droppin' it low like the way that you do

Got me sayin', ""Damn, girl, break it down for me""
Take it nice and slow, let me watch while you turn around
Just back it up on me, girl, right now, right now

I got your body rockin' side to side (Straight up!)
I put you on and now you're feelin' right (Straight up!)
I know exactly what is on your mind (Straight up!)
Oh, baby, we gon' have some fun tonight
Straight up and down
(Straight up, straight up, straight up)
Straight up and down
(Straight up, straight up, straight up)
Ooh, I know exactly what is on your mind
Oh, baby, we gon' have some fun tonight
Straight up and down

This liquor got both of us faded, so gone, so gone, so gone
But your booty deserved a celebration
And I'm gonna celebrate it all night long
Come on now and show me why you got the whole club starin' at you

You got me sayin', ""Damn, girl, break it down for me""
Take it nice and slow, let me watch while you turn around
Just back it up on me, girl, right now, right now

I got your body rockin' side to side (Straight up!)
I put you on and now you're feelin' right (Straight up!)
I know exactly what is on your mind (Straight up!)
Oh, baby, we gon' have some fun tonight
Straight up and down
(Straight up, straight up, straight up)
Straight up and down
(Straight up, straight up, straight up)
Ooh, I know exactly what is on your mind
Oh, baby, we gon' have some fun tonight
Straight up and down

Girl, tell me when you're ready
Ready to go
Just say the word
And then we'll take this home
Don't you fight the feelin'
'Cause I feel it, too
Freakin' me, baby, while I'm freakin' you

I got your body rockin' side to side (Straight up!)
I put you on and now you're feelin' right (Straight up!)
I know exactly what is on your mind (Straight up!)
Oh, baby, we gon' have some fun tonight
Straight up and down
(Straight up, straight up, straight up)
Straight up and down
(Straight up, straight up, straight up)
Ooh, I know exactly what is on your mind
Oh, baby, we gon' have some fun tonight
Straight up and down"
"30","Rest Of My Life","Bruno Mars","","","","89170","176","20","","https://genius.com/Bruno-mars-rest-of-my-life-lyrics","186624","Every day, I wake up next to an angel
More beautiful than words could say
They said it wouldn't work but, what did they know?
'Cause years have passed and we're still here today

Never in my dreams did I think that this would happen to me

As I stand here before my woman
I can’t fight back the tears in my eyes
Oh, how could I be so lucky?
I must've done something right
And I promise to love her for the rest of my life

Seems like yesterday when she first said ""hello""
Funny how time flies when you're in love
It took us a lifetime to find each other
It was worth the wait 'cause I finally found the one

Never in my dreams did I think that this would happen to me

As I stand here before my woman
I can’t fight back the tears in my eyes
Oh, how could I be so lucky?
I must've done something right
And I promise to love her for the rest of my life"
"31","Love’s Train","Bruno Mars","An Evening with Silk Sonic (Reissue)","","February 14, 2022","85602","388","52","","https://genius.com/Bruno-mars-anderson-paak-and-silk-sonic-loves-train-lyrics","7703789","One, two

Warm night, can't sleep, too hurt, too weak
Gotta call her up
Dial that number, no one answers
'Til it's two o'clock

And if by chance, you let me come over
Out on the street, I wanna see you, baby
And if by chance, you let me just hold ya
I'm down on my knee, I wanna please you, baby
Ooh, I'll be your righteous lover

She said, ""Sugar, honey, darlin'
I really wanna see you, too""
(I bet you do, bet you do, bet you do)
It's just that someone's over and, baby
I really wanna be with you

But if by chance, you let me just hold ya
I'm callin', I'm free, I wanna see you, baby
Ooh, when in need, you said you wouldn't be here
And you hold the key to my very being, baby, I
(I lovе you, baby) I love you, baby

If you are that special lovеr
And love keeps you tied to another
That's the way it goes on love's train
Sometimes, heartstrings can be broken
But you just have to keep on goin'
That's the way it goes on love's train

On a warm night, lady wants her baby
So she calls him up
(Oh, when it ring-a-ling, it only mean one thing, come on)
Dial that number, no one answers
'Til it's two o'clock

And if by chance, you just come on over, girl
I'm sick and, please, I've got to see you, baby
Ooh, when in need, you said you would be right here
Well, I'm in need, I need you to please believe, please believe
I love you, baby!

If you are that special lover (Woo)
And love keeps you tied to another
That's the way it goes on love's train
(You don't need no, you don't need no ticket to ride, ah)
Sometimes, heartstrings can be broken
But you just have to keep on goin'
That's the way it goes on love's train
(Listen, baby, listen, baby)
If deep sorrow, you've been soakin'
But you just have to keep on strokin'
That's the way it goes on love's train
(Love's a hurtin' thang, yo, it makes you wanna cry, come on)
If you are that special lover
And love keeps you tied to another
That's the way it goes on love's train

Oh"
"32","Come to Brazil","Bruno Mars","","","September 12, 2023","77103","74","15","","https://genius.com/Bruno-mars-come-to-brazil-lyrics","10010273","Um, dois, três, four

Come to Brazil, Bruno come to Brazil
Come to Brazil, Bruno come to Brazil
Come to Brazil, Bruno come to Brazil
Come to Brazil
I come Brazil

Bruninho, Bruninho, Bruninho, Bruninho
Bruninho, Bruninho, Bruninho, Bruninho
Bruninho, Bruninho, Bruninho, Bruninho
Bruninho, Bruninho, Bruninho, Bruninho

Bruno in Brazil, Bruno came to Brazil
Bruno in Brazil, Bruno came to Brazil
Bruno in Brazil, Bruno came to Brazil
Bruno in Brazil
Brazil, I came"
"33","Natalie","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","74959","410","67","","https://genius.com/Bruno-mars-natalie-lyrics","104043","Uh, no, I've never done this before
Never wanna do this again
Wrong turn on a dusty road
I did it to myself, I can't pretend
Well, I learned just a little too late
Good god, I must have been blind
'Cause she got me for everything
Everything, everything, alright
Like my daddy, I'm a gamblin' man
Never been afraid to roll the dice
But when I put my bet on her
Little Miss Snake Eyes ruined my life
She better sleep with one eye open
Better make sure to lock her doors
'Cause once I get my hands on her, I'ma, ooh

Natalie
She ran away with all my money
And she did it for fun
Natalie
She's probably out there thinkin' it's funny
Tellin' everyone
Well, I'm diggin' a ditch for this gold-diggin' bitch
Watch out, she's quick
Look out for a pretty little thing named Natalie
If you see her, tell her I'm comin'
She better run

Uh, the good Lord better bless your soul
'Cause I done already cursed your name
Don't matter which way you go
Payback's gonna come your way
You'll be beggin' me, ""Please, please, please""
And I'ma look at you and laugh, laugh, laugh
While you sit there and cry for me, cry for me
Cry for me all night
I'll spend a life time in jail (Yeah, that's what I'll do)
I'll be smilin' in my cell (Yeah, thinkin' 'bout you)
Can't nobody save you now
Sure, there ain't no use in tryin'
Once I get my hands on you, I'ma, ooh

Natalie
She ran away with all my money
And she did it for fun
Natalie
She's probably out there thinkin' it's funny
Tellin' everyone
Well, I'm diggin' a ditch
For this gold-diggin' bitch
Watch out, she's quick
Look out for a pretty little thing named Natalie
If you see her, tell her I'm comin'
She better run

I shoulda known better (I shoulda known better)
'Cause when we were together ('Cause when we were together)
She never said forever (She never said forever)
I'm a fool that played in her game

Hey, Natalie
She ran away with all my money
And she did it for fun
Natalie
She's probably out there thinkin' it's funny
Tellin' everyone
Well, I'm diggin' a ditch
For this gold-diggin' bitch
Watch out, she's quick
Look out for a pretty little thing named Natalie
If you see her, tell her I'm comin'
She better run"
"34","The Other Side","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","73774","345","43","CeeLo Green, B.o.B","https://genius.com/Bruno-mars-the-other-side-lyrics","2491","Truth of the matter is I'm complicated
You're as straight as they come
You go 'bout your day, baby
While I hide from the sun

It's better if you don't understand
'Cause you won't know what it's like until you try

You know I, I'll be waiting on the other side
And you, all you gotta do is cross the line
I could wait a whole lifetime, but you just gotta decide
You know I, I'll be waiting on the other
Waiting on the other side

We would live forever
Who could ask for more?
You could die if you wanted
But baby, what for?

It's better if you don't understand
And you won't know what it's like until you try

You know I, I'll be waiting on the other side
And you, all you gotta do is cross the line
I could wait a whole lifetime, but you just got to decide
You know I, I'll be waiting on the other
Waiting on the other side

If they say life's a dream, call this insomnia
'Cause this ain't Wonderland, it damn sure ain't Narnia
And once you cross the line, you can't change your mind
Yeah, I'm a monster, but I'm no Frankenstein
And quite frankly, I've been feelin' insane in between my eyes
I really can't explain what I feel inside
If you knew what I was, you would run and hide
Many have tried to go into the night
And cross over the line, and come back alive
But that's the price we paying when we living on the other side

You know I, I'll be waiting on the other side
And you, all you gotta do is cross the line
I could wait a whole lifetime, but you just gotta decide
You know I, I'll be waiting on the other
Waiting on the other side

It's better if you don't understand
It's better if you don't understand
It's better if you don't understand
It's better if you don't understand
It's better if you don't understand
It's better if you don't understand"
"35","Moonshine","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","November 19, 2012","72514","313","44","","https://genius.com/Bruno-mars-moonshine-lyrics","116604","Hello
You know, you look even better than the way you did the night before
And the moment that you kiss my lips, you know, I start to feel wonderful
It's somethin' incredible
There's sex in your chemicals, oh
Ooh, let's go
You're the best way I know to escape the extraordinary
This world ain't for you and I know for damn sure this world ain't for me
Lift off and say goodbye
Just let your fire set me free

Oh, moonshine
Take us to the stars tonight
Take us to that special place
That place we went the last time, the last time

I know
I was with you last night but it feels like it's been so long
And everybody that's around, they notice that I'm not myself when you're gone
It's good to see you again
Good to see you again
On top of the world (Uh)
Is where I stand when you're back in my life
Life's not so bad when you're way up this high
Everything is alright
Everything is alright

Oh, moonshine
Take us to the stars tonight
Take us to that special place
That place we went the last time, the last time
Oh, moonshine
Your love, it makes me come alive
Take us to that special place
That place we went the last time, the last time

Don't look down, no, don't never look back
We are not afraid to die young and live fast
Give me good times, give me love, give me laughs
Let's take a ride to the sky before the night is gone

Moonshine
Take us to the stars tonight
Take us to that special place
That place we went the last time, the last time
Oh, moonshine
Your love, it makes me come alive
Take us to that special place
That place we went the last time, the last time"
"36","All I Ask (Live at the BBC)","Bruno Mars","","","November 2, 2016","50411","349","50","","https://genius.com/Bruno-mars-all-i-ask-live-at-the-bbc-lyrics","2901856","This next song I'm about to do for y'all
Is a song that it means a lot to me

I will leave my heart at the door
I won't say a word
They've all been said before, you know
So why don't we just play pretend
Like we're not scared of what is comin' next
Or scared of having nothing left?

Look, don't get me wrong
I know there is no tomorrow

All I ask is if this is my last night with you
Hold me like I'm more than just a friend
Give me a memory I can use
Take me by the hand while we do what lovers do
It matters how this ends
'Cause what if I never love again?

I don't need your honesty
It's already in your eyes
And I'm sure my eyes, they speak for me
No one knows me like you do
And since you're the only one that mattered
Tell me, who do I run to?

Now, don't get me wrong
I know there is no tomorrow

All I ask is if this is my last night with you
You better hold me like I'm more than just a friend
Give me a memory I can use
Take me by the hand while we do what lovers do
It matters how this ends
'Cause what if I never love again?

Let this be our lesson in love
Let this be the way we remember us
No, I don't wanna be cruel or vicious
And I ain't askin' for forgiveness
All I ask

All I ask is if this is my last night with you
You better hold me like I'm more than just a friend
Oh, give me, uh, a memory I can use
Take me by the hand while we do what lovers do
It matters how this ends
'Cause what if I never love, never love
Never love, never love again?
Again

We love you, Adele
We love you, BBC
Go pre-order the album right now
It's called '24K Magic'
I'm Bruno Mars
These are the Hooligans
Good night"
"37","Our First Time","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","45811","386","50","","https://genius.com/Bruno-mars-our-first-time-lyrics","150877","Don't it feel good, babe? Don't it feel good, baby?
'Cause it's so brand new, babe, it's so brand new, baby
Don't it feel good, babe? Don't it feel good, baby?
'Cause it's so brand new, babe, it's so brand new, baby

Na-na-na, here we are (Here we are)
In this big old empty room
Starin' at each other
Who's gonna make the first move?
Been doin' our thing for a minute
And now both our hearts are in it
The only place to go is all the way
Ah-ooh

Is that alright? Is that okay?
Girl, no need to be nervous
'Cause I've got you all night
Don't you worry 'bout a thing (No, no, no)

Just go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time
Go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time

Clothes are not required
For what we got planned
Oh, girl, you're my desire
Your wish is my command
Treat you like a princess
Ooh, girl, you're so delicious
Like ice cream on a sunny day
Gonna eat you before you melt away

Is that alright? Is that okay?
Girl, no need to be nervous (No, no, no, no, oh)
'Cause I've (I've) got (Got) you (You) all night
Don't you worry 'bout a thing, no, no, no

Just go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time
Go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time

Don't it feel good, babe? Don't it feel good, baby?
'Cause it's so brand new, babe, it's so brand new, baby
Don't it feel good, babe? Don't it feel good, baby?
'Cause it's so brand new, babe, it's so brand new, baby (Hoo-ooh-hoo, baby)

Just go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time
Go with it, go with it, go with it
And I will go real slow with it, slow with it
It's our first time"
"38","Show Me","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","36671","449","57","","https://genius.com/Bruno-mars-show-me-lyrics","178445","Oh, yeah
Oh, yeah
Baby, here we are again
Ooh

I can see it in your eyes, you want a good time
You wanna put your body on mine
Alright, but don't change your mind, don't you change it, oh, no
Oh, yeah, you called me today, drove all this way
So don't let this buzz go to waste, oh, no
Girl, Pleasure, Pleasure Island is where we can go

No, I won't think you're easy, no, I won't think you're fast
Your eyes sayin' ""please me"" but your lips scared to ask
No need to fight it when you know it feels right
You say you're a woman who knows what she likes

Then show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, yeah
Girl, show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, yeah

Love the way that you laugh, the way that you smile
Makes me feel like you've been waitin' a while
Well, guess what, darlin', I've been waiting too
So let's grind
We can get freaky tonight
Right here's your ticket to ride
Tell me, girl, what you gon' do?

No, I won't think you're easy, no, I won't think you're fast
Your eyes sayin' ""please me"" but your lips scared to ask
No need to fight it when you know it feels right
You say you're a woman who knows what she likes

Then show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, yeah
Girl, show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, uh

It's gettin' freaky in this room, room, room
Now let me hear you say you want that boom, boom, boom
We can take it slow, we can zoom, zoom, zoom
Baby, if you're ready for that uh-uh-uh
It's gettin' freaky in this room, room, room
Now let me hear you say you want that boom, boom, boom
We can take it slow, we can zoom, zoom, zoom
Baby, if you're ready for that uh-uh-uh

Then show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, yeah
Girl, show me
You got to, you got to show me
You tell me all day that you're lonely
Well, show me, show me, show me tonight, yeah"
"39","That’s What I Like (PARTYNEXTDOOR Remix)","Bruno Mars","That’s What I Like (Remixes)","","March 24, 2017","36292","470","59","PARTYNEXTDOOR","https://genius.com/Bruno-mars-thats-what-i-like-partynextdoor-remix-lyrics","3033770","That thing go raw
That thing go raw
That's what you like I know, I know
Afterparties in the Hills, while you poppin' whoa
That's how it goes
Well let's hit Miami, Biscayne
Might let you change your name for the night
Why, why, why?
So you can act a fool for the night
Oh that's right
Girl I know the tricks
Girl I know the tricks, ooh
But that happen to be the shit I like

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

Tell me why your panties still on
Girl when Ginuwine's playing in the background
I would never make a promise that I can't keep
I'm tryna tell it to you gently
We gon' do more than kick it, like Jet Li
But you're gon' cum before I do, don't stress me
Asking if it's you (is it you?), is it's me (is it me?)
Say it's us (say it's us) and I'll agree, baby

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

You say you want a good time
Well here I am, baby, here I am, baby
Talk to me, tell me what's on your mind
If you want it, girl, come and get it
All this is here for you
Tell me, baby, tell me, tell me, baby, what you tryna do?

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like"
"40","Somewhere In Brooklyn","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","33222","222","51","","https://genius.com/Bruno-mars-somewhere-in-brooklyn-lyrics","186191","She was covered in leather and gold
Twenty-one years old
I lost her in the cold
It's unfair, she's out there
Somewhere, somewhere, somewhere in Brooklyn
She's somewhere, somewhere, somewhere in Brooklyn

Little Ms. Perfect
Sittin' at the train stop
Red Nike high tops
Listenin' to hip-hop
While we were waitin'
Started conversatin'
Before I got her name
Along came a train

Ooh
Next stop Brooklyn
Ooh
Now I'm looking

She was covered in leather and gold
Twenty-one years old
I lost her in the cold
It's unfair, she's out there
Somewhere, somewhere, somewhere in Brooklyn
She's somewhere, somewhere, somewhere in Brooklyn

On the street kickin' rocks
Circlin' the same block
Greenpoint to Flatbush
Checkin' every corner shop
Tappin' people's shoulders
Askin' if they know her
Every day’s the same
It's back to the train

Ooh
Next stop Brooklyn
Ooh
I'm still lookin'

She was covered in leather and gold
Twenty-one years old
I lost her in the cold
It's unfair, she's out there
Somewhere, somewhere, somewhere in Brooklyn
She's somewhere, somewhere, somewhere in Brooklyn

Oh, oh, oh, oh
Oh, I wonder, will we ever meet again?
Oh, oh, oh, oh
Ooh, I wonder, will we ever meet again?
Oh, oh, oh, oh
Yeah, I wonder if we'll ever meet again
Oh, oh, oh, oh
I hope we do
Somewhere in Brooklyn"
"41","That’s What I Like (Gucci Mane Remix)","Bruno Mars","That’s What I Like (Remixes)","","April 21, 2017","29935","611","89","Gucci Mane","https://genius.com/Bruno-mars-thats-what-i-like-gucci-mane-remix-lyrics","3061090","It's Gucci Mane and Bruno
That's one dynamic duo
A lot of women want me
But I'm in love with you though
Your ex is unimportant
That boy can't even afford it
I drive so many foreigns
Baby, I should be deported

I got a condo in Manhattan
Baby girl, what's happenin'?
You and your ass, invited
So go on and get to clappin'
So pop it for a player
Pop, pop it for me
Turn around and drop it for a player
Drop, drop it for me
I'll rent a beach house in Miami
Wake up with no jammies (Nope)
Lobster tail for dinner
Julio, serve that scampi (Julio!)
You got it if you want it
Got, got it if you want it
Said, you got it if you want it
Take my wallet if you want it now

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

I'm talkin' trips to Puerto Rico (Bih)
Say the word, and we go (Say it)
You can be my freaka (Brrrt!)
Girl, I'll be your fleeko, Mamacita
I will never make a promise that I can't keep
I promise that your smile ain't gon' ever leave
Shoppin' sprees in Paris
Everything 24 karats
Take a look in that mirror
Now tell me who's the fairest
Is it you?
(Is it you?)
Is it me?
(Is it me?)
Say it's us
(Say it's us)
and I'll agree, baby

Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it baby, you deserve it all
And I'm gonna give it to you

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like

If you say you want a good time
Well, here I am, baby, here I am, baby
Talk to me, talk to me, talk to me
Tell me what's on your mind (What's on your mind?)
If you want it, girl, come and get it
All this is here for you
Tell me, baby, tell me, tell me, baby
What you tryna do?

Babe, I like the way you touch me
But love the way you f*** me
Girl, ain't no need for frontin'
'Cause you're my type of woman
Wanna fly you out the country
To show you how I'm stuntin' (ya)
'Cause you got what I'm wantin'
And I got all this money (It's Gucci)

Gold jewelry, shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds, all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like"
"42","Don’t Give Up (Sesame Street)","Bruno Mars","","","November 30, 2011","26954","266","34","","https://genius.com/Bruno-mars-dont-give-up-sesame-street-lyrics","186456","When you wanna do somethin' that is new
And it seems really, really hard to do
You feel like quittin', you feel you're through
Well, I have some advice for you

Don't give up, keep on tryin'
You're gonna make it (ah yeah), I ain't lyin'
Don't give up, don't ever quit
Try and try, and you can do it, don't give up (yeah)

If you want to catch a ball, but you're havin' no luck at all
The ball hits your head, it hits your nose
It hits your belly, your chin and toes
Well, try and try and try again, keep on tryin' and soon
You'll put your hands out in the air
You'll catch that ball, yes, this I swear

Don't give up, keep on goin'
You're on a boat, so keep on rowin'
Don't give up, don't ever stop
Try and try, and you'll come out on top, don't give up

You got yourself new roller-skates
You put them on, and you feel great
Stand up, but then you fall
Don't think you can't skate at all
You get back up, and then you trip
You skip and tip and slip and flip
Well, try and try and try some more
And soon, you're skating across the floor

Don't give up, keep on movin'
You're gonna get there, just keep on groovin'
Don't give up, don't pack it in
Try and try, and you will win, don't give up
No, no, no, don't give up
No, no, no, don't give up
No, no, no, don't give up, no, no
Don't give up"
"43","Money Make Her Smile","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","23382","465","55","","https://genius.com/Bruno-mars-money-make-her-smile-lyrics","186267","All you, get back
Comin' to the stage is a girl who's new in town
She go by the name ""Where Your Stacks At?""
This pretty little thing, I swear, won't let you down
Watch her drop it like

Hey (Ayy, ayy, ayy, ayy)
Hey (Ayy, ayy, ayy, ayy)

Oh, it's not complicated so this won't take a while
You see, music make her dance and
Money, money, money make her smile

(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile

She's a super freak
You wouldn't know it if you saw her outside these velvet walls
Uh, no, she don't go where preachers preach
She only go to the church where dollars fall
Watch her drop it like

Hey (Ayy, ayy, ayy, ayy)
Hey (Ayy, ayy, ayy, ayy)

Oh, it's not complicated so this won't take a while
You see, music make her dance and
Money, money, money make her smile

(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile

Yeah
Yeah
Yeah
Watch her

(Give her what you got, give her, give her what you got)
(Got, got, got, got)
(Give her what you got, give her, give her what you got)
(Got, got)

Oh, it's not complicated so this won't take a while
You see, music make her dance and
Money, money, money make her smile

(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got) Yeah
(Give her what you got, give her, give her what you got)
Money, money, money make her smile"
"44","Long Distance","Bruno Mars","","","2008","22095","370","63","","https://genius.com/Bruno-mars-long-distance-lyrics","71618","There's only so many songs that I can sing to pass the time
And I'm running out of things to do to get you off my mind, Ooh
All I have is this picture in a frame
That I hold close to see your face everyday!

With you is where I'd rather be
But we're stuck where we are
And its so hard
You're so far
This long distance is killing me
I wish that you were here with me!
But we're stuck where we are
And its so hard
You're so far
This long distance is killing me!

Its so hard, its so hard
Where we are, where we are
You're so far
This long distance is killing me
Its so hard, its so hard
Where we are, where we are
You're so far
This long distance is killing me

Now the minutes feel like hours and the hours feel like days
While I'm away
And no right now I can't be home
But im comin' home soon
Comin' home soon
All I have is this picture in a frame
That I hold close to see your face again (OH!)

With you is where i'd rather be
But we're stuck where we are
And its so hard
You're so far
This long distance is killin me
I wish that you were here with me!
But we're stuck where we are
And its so hard
You're so far

Can you hear me crying?
(Oooohhhhh)
Can you hear me crying?
(Oooohhhh)
Can you hear me crying?
(ooohhh ohhhhhh) oh oh oh oh ohh

With you is where i'd rather be
But we're stuck where we are
And its so hard
You're so far
This long distance is killin me
I wish that you were here with me
But we're stuck where we are
And its so hard
You're so far
This long distance is killin me

Its so hard, its so hard
Where we are, where we are
You're so far
This long distance is killin me
Its so hard, its so hard
Where we are, where we are
You're so far
This long distance is killin me

There's only so many songs that I can sing to pass the time"
