"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"30","Crystal","Fleetwood Mac","25 Years: The Chain","","July 11, 1975","32395","154","21","","https://genius.com/Fleetwood-mac-crystal-lyrics","399768","Do you always trust your first, initial feeling?
Special knowledge holds true, bears believing
I turned around and the water was closing all around
Like a glove, like the love that had finally, finally found me

Then I knew in the crystalline knowledge of you
Drove me through the mountains
Through the crystal-like and clear water fountain
Drove me like a magnet, to the sea
To the sea
To the sea, yeah

How the faces of love have changed, turning the pages
And I have changed, oh, but you, you remain ageless
I turned around and the water was closing all around
Like a glove, like the love that had finally, finally found me

Then I knew in the crystalline knowledge of you
Drove me through the mountains
Through the crystal-like and clear water fountain
Drove me like a magnet, to the sea
To the sea
To the sea, yeah
To the sea, yeah"
"31","Need Your Love So Bad","Fleetwood Mac","25 Years: The Chain","","August 15, 1969","30566","190","18","","https://genius.com/Fleetwood-mac-need-your-love-so-bad-lyrics","1157398","Need someone's hand to lead me through the night
I need someone's arms to hold and squeeze me tight
Now, when the night begins, whoa, I'm at an end
Because I need your love so bad

I need some lips to feel next to mine
Need someone to stand up - to stand up and tell me when I'm lyin'
And when the lights are low - and it's time to go
That's when I need your love so bad

So why don't you give it up, baby and bring it home to me
Or write it on a piece of paper, woman - so it can be read to me
Tell me that you love me - and stop drivin' me mad
Whoa, because I - I need your love so bad

Need a soft voice - just to talk to me at night
Don't want you to worry, baby
I know we can make everything alright
Listen to my plea, baby, come on bring it to me
'Cause I need - your love so bad
Baby, I need, I need - woman, I need your love so bad"
"32","Beautiful Child","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","29409","286","55","","https://genius.com/Fleetwood-mac-beautiful-child-lyrics","1071384","Beautiful child
Beautiful child
You are a beautiful child
And I am a fool once more

You fell in love when I was only ten
The years disappeared
Much has gone by since then
I bite my lip, can you send me away
You touch
I have no choice
I have to stay
Ooh, I had to stay
Ooh, I had to stay

Sleepless child
There is so little time
Your eyes say yes
But you don't say yes
Well, I wish that you were mine
I wish that you were mine

You say it will be harder in the morning
I wait for you to say, just go
Your hands, held mine so few hours
(I fell into love)
But I'm not a child anymore

I'm not a child anymore
I'm tall enough
To reach for the stars
I'm old enough
To love you from afar
Too trusting, yes
But then women usually are

(I'm not a child anymore)
I'm not a child, oh no
(I'm tall enough to reach for the stars)
I will do as I'm told
(I'm old enough to love you from afar)
Even if I never hold you again
(Too trusting yes, but then women usually are)
Hold you again
(Hold you again)

Sleepless child
There is so little time
(I will do as I am told)
Your eyes say yes
But you don't say yes
(Even if I never hold you again)
I wish that you were mine
(Hold you again)
I wish that you were mine
(Even if I never hold you again)
Well I wish that you were mine
(Hold you again)
Well I wish that you were mine
(Hold you again)
(I'm not a child anymore)"
"33","Angel","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","27094","290","45","","https://genius.com/Fleetwood-mac-angel-lyrics","3249854","Sometimes, the most beautiful things
The most innocent things
And many of those dreams, pass us by
Keep passing me by

You feel good
I said it's funny that you understood
I knew you would
When you were good, you were very, very good

So I close my eyes softly
'Til I become that part of the wind
That we all long for sometime, yeah
And to those that I love, like a ghost through a fog
Like a charmed hour and a haunted song
And the angel of my dreams
Angel of my dreams

(You said) You feel good
I said it's funny that you understood
I knew you would
When you were good, baby
You were very good

I still look up, when you walk in the room
I've the same wide eyes, now they tell the story
I try not to reach out, when you turn 'round you say hello
And we both pretend
I'm no great pretender

So I close my eyes softly
'Til I become that part of the wind
That we all long for sometime, yeah
And to those that I love, like a ghost through a fog
Like a charmed hour and a haunted song
And the angel, angel of my dreams
Angel of my dreams

I still look up, yeah
I try hard not to look up, yeah
That girl was me, yeah
Track a ghost through the fog, yeah
A charmed hour and a haunted song, yeah

Track a ghost through the fog, baby, yeah
Track a ghost through the fog, baby
Ooh, you try hard
But you'll never catch me, yeah
That girl was me
Ooh, you try hard
But you'll never catch me, yeah
Ooh, that girl was me"
"34","Hypnotized","Fleetwood Mac","1969 to 1974 (Tracks 1-82)","","October 15, 1973","26955","294","42","","https://genius.com/Fleetwood-mac-hypnotized-lyrics","399736","It's the same kind of story
That seems to come down from long ago
Two friends having coffee together
When something flies by their window
It might be out on that lawn
Which is wide, at least half of a playing field
Because there's no explaining
What your imagination can make you see and feel

When your body means nothing (Seems like a dream)
You know you're hypnotized (They got me hypnotized)

Now it's not a meaningless question
To ask if they've been and gone
I remember a talk about North Carolina
And a strange, strange pond
You see, the sides were like glass
In the thick of a forest without a road
And if any man's hand ever made that land
Then I think it would've showed

That's why it seems like a dream (Seems like a dream)
They got me hypnotized (They got me hypnotized)
I know that's right

Seems like a dream
They got me hypnotized

They say there's a place down in Mexico
Where a man can fly over mountains and hills
And he don't need an airplane or some kind of engine
And he never will
Now you know it's a meaningless question to ask
If those stories are right
Because what matters most
Is the feeling you get when you're hypnotized

Seems like a dream (Seems like a dream)
They got you hypnotized (They got me hypnotized)
Your body means nothing (Seems like a dream)
You know you're hypnotized (They got me hypnotized)
Seems like a dream (Seems like a dream)
They got you hypnotized (They got me hypnotized)
Yeah, that's when, that's when they got you hypnotized
Seems like a dream
Seems like a dream
'Cause when your body means nothing
Float around, they got you hypnotized"
"35","As Long as You Follow","Fleetwood Mac","50 Years – Don’t Stop","","November 15, 1988","26227","130","26","","https://genius.com/Fleetwood-mac-as-long-as-you-follow-lyrics","400222","I've been searching
For a pot of gold
Like the kind you find
At the end of the rainbow
I've been dreaming
I thought it was in vain
Ah but now you're here
Can't believe that you're back again

Now I know I can't lose
As long as you follow
I'm going to win
(I'm going to win)
I'm going to beg, steal, or borrow
As long as you follow

I've been wandering
Gone away too far
But the road was rough
To get back where you are
And the sun went down
It never seemed to rise
Ah but now you're here
With the light shining in your eyes

(As long as you follow)
As long as you follow
(As long as you follow)
As long as you follow"
"36","Black Magic Woman","Fleetwood Mac","The Complete Blue Horizon Sessions 1967–1969","","March 29, 1968","24225","187","29","","https://genius.com/Fleetwood-mac-black-magic-woman-lyrics","400227","Got a black magic woman
I got a black magic woman
Yes, I got a black magic woman
She's got me so blind I can't see
But she's a black magic woman
And she's trying to make a Devil out of me

Don't turn your back on me, baby
Don't turn your back on me, baby
Yes, don't turn your back on me, baby
You're messing around with your tricks
Don't turn your back on me, baby
Because you might just break up my magic stick

You got your spell on me, baby
You got your spell on me, baby
Yes, you got your spell on me, baby
You're turning my heart into stone
I need you so bad, magic woman
I can't leave you alone

Yes, I need you so bad
Well, I need you darling
Yeah, I need you darling
Yes, I want you to love me
I want you to love me
Whoa, I want you to love me, ah
Whoh, yeah
Oh, whoa, baby
Yes, I need your love
Oh, I need your love so bad
Yes, I want you to love me"
"37","I’m So Afraid","Fleetwood Mac","Fleetwood Mac (2018 Expanded)","","July 11, 1975","23449","137","28","","https://genius.com/Fleetwood-mac-im-so-afraid-lyrics","399783","I've been alone
All the years
So many ways to count the tears
I never change
I never will
I'm so afraid the way I feel

Days when the rain and the sun are gone
Black as night
Agony's torn at my heart too long
So afraid
Slip and I fall and I die

I been alone
Always down
No one cared to stay around
I never change
I never will
I'm so afraid the way I feel

Days when the rain and the sun are gone
Black as night
Agony's torn at my heart too long
So afraid
Slip and I fall and I die

How I feel
Days when the rain and the sun are gone
Black as night
Agony's torn at my heart too long
So afraid
Slip and I fall and I die"
"38","Man of the World","Fleetwood Mac","25 Years: The Chain","","April 3, 1969","18418","121","17","","https://genius.com/Fleetwood-mac-man-of-the-world-lyrics","400248","Shall I tell you about my life
They say I'm a man of the world
I've flown across every tide
And I've seen lots of pretty girls
I guess I've got everything I need
I wouldn't ask for more
And there's no one I'd rather be
But I just wish that I'd never been born
And I need a good woman
To make me feel like a good man should
I don't say I'm a good man
Oh, but I would be if I could
I could tell you about my life
And keep you amused I'm sure
About all the times I've cried
And how I don't want to be sad anymore
And how I wish I was in love"
"39","Think About Me","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","18264","169","25","","https://genius.com/Fleetwood-mac-think-about-me-lyrics","399945","All it took was a special look and I felt I knew you before
I didn't mean to love you, didn't think it would work out
But I knew we would be together and I couldn't wait for more
What can they say? It's not against the law

I don't hold you down
And maybe that's why you're around
But if I'm the one you love
Think about me

I believe that you really want me, but it's not easy just to give in
So let yourself go and let love begin (Ow!)

I don't hold you down
And maybe that's why you're around
But if I'm the one you love
Think about me
I don't hold you down
But maybe that's why you're around
But if I'm the one you love
Think about me

Baby, once in a while (Ooh)
Think about me
Baby, once in a while (Ooh)
Think about me (Ooh)
Think about me (Ooh)
Every, every once in a while (Ooh)
Think about me (Ooh)"
"40","Thrown Down","Fleetwood Mac","Say You Will ","","April 15, 2003","17894","233","34","","https://genius.com/Fleetwood-mac-thrown-down-lyrics","400175","He fell for her again, she watched it happen
Every day, day by day
But more important, night by night
She watched it all come into play
He held her hands, she listened to what he had to say

Thrown down, like a barricade
Maybe now he could prove to her
That he could be good for her
And they should be together

You've shaken your faith in me, no
You've shaken my faith in everything else
A decision no one makes, and now you're going home
Faith is a hard thing to hold on to
Something inside you says I don't have to
You're not like other people, you do what you want to
You're not like other people, you do what you want to

Thrown down, like a barricade
Maybe now he could prove to her
That he could be good for her
And they should be together

You say you're sorry
Now you should walk away
But it's so overwhelming
You have nothing left to say
You can sit outside his door and wait
Well, you can dedicate your pain to him

All thrown down, like a barricade
Maybe now he could prove to her
That he could be good for her
And they should be together

About just how much he never really told her
Thrown down
About how difficult it had been to be without her
Thrown down"
"41","Say You Will","Fleetwood Mac","50 Years – Don’t Stop","","April 15, 2003","17252","133","18","","https://genius.com/Fleetwood-mac-say-you-will-lyrics","400185","Something in you brought out something in me
That I've never been since
That part of me that was only for you
That kind of romance
Comes only once, that kind of love
That kind of fever dance
That you love because you become someone else in an instant

Say you will, say you will give me one more chance
At least give me time to change your mind
That always seems to heal the wounds
If I can get you to dance

Something in you put a hold on my heart
It's hard to believe now
Here in the place that will never be dark
I remember that place
That kind of touch, electricity of love
That certain kind of grace
That you love because you become someone else in an instant"
"42","Rhiannon (Live 1977)","Fleetwood Mac","Rumours (Super Deluxe)","","","16439","358","77","","https://genius.com/Fleetwood-mac-rhiannon-live-1977-lyrics","6996083","This is a song about a witch

Rhiannon rings like a bell through the night
And wouldn't you love to love her?
She rules her life like a bird in flight
And who will be her lover?

All your life you've never seen a woman
Taken by the wind
Would you stay if she promised you heaven?
Will you ever win?

She is like a cat in the dark
And then she is the darkness
Rules her life like a fine skylark
And when the sky is starless
Once in a million years a lady like her rises
Rhiannon, you cry, but she's gone
Your life knows no answer, yeah,  your life knows no answer

Rhiannon
Rhiannon
Rhiannon
Rhiannon

She rings like a bell through the night
And wouldn't you love to love her?
She rules her life like a bird in flight
And who will be her lover?

All your life you've never seen a woman
Taken by the sky
Would you stay if she promised you heaven?
Would you even try?
Would you even try?

Rhiannon
Rhiannon
Rhiannon

Taken by, taken by the sky
Taken by, taken by the sky, yeah
Taken by, taken by the sky
No

Ooh, ah, mm, oh-oh
Dreams unwind
Love's a state of mind
Dreams unwind
Love's a state of mind
Dreams unwind
And love is hard to find
Dreams unwind
And love's a state of mind
Dreams unwind
And love is hard to find
Dreams unwind
It’s still a state of mind
Take me like the wind, child
Take me to the sky
Take me like the wind, baby
Take me to the sky
All the same, all the same, all the same
Rhiannon
All the same, all the same, all the same
Rhiannon
All the same, yeah
All the same, yeah
All the same, yeah
Rhiannon
All the same, yeah
All the same, yeah
All the same, yeah
Oh, take me to the sky
Dreamer, take me dreamer
Take me to the sky
Dreamer, take me dreamer
Oh, God
Oh, gonna take me to the sky
Dreamer
Rhiannon
Rhiannon
Dreamer
Too late, too late
Dreamer

One, two, three, four"
"43","Over & Over","Fleetwood Mac","Tusk (Expanded Edition)","","October 12, 1979","15993","130","30","","https://genius.com/Fleetwood-mac-over-and-over-lyrics","399937","Could you ever need me?
And would you know how? Yeah
Don't waste our time, tell me now
All you have to do is speak out my name, yeah
And I would come running anyway

And I said, ""Could it be me?""
""Could it really, really be?""
Over and over
""Could it really, really be?""
Over and over

Oh, over and over
Oh-oh-oh-oh
Oh-oh-oh-oh

Oh I said, ""Could it be me?""
""Could it really, really be?""
Over and over
""Could it really, really be?""

Don't turn me away
And don't let me down, yeah
What can I do to keep you around?
Oh-oh-oh-oh

Over and over
Over and over
Over and over
Over and over
Over and over
Over and over
Over and over
Over and over
Over and over"
"44","The Green Manalishi (With the Two Prong Crown)","Fleetwood Mac","1969 to 1974 (Tracks 1-82)","","September 19, 1969","15284","101","12","","https://genius.com/Fleetwood-mac-the-green-manalishi-with-the-two-prong-crown-lyrics","1116007","Now, when the day goes to sleep and the full moon looks
The night is so black that the darkness cooks
Don't you come creepin' around
Makin' me do things I don't wanna do

Can't believe that you need my love so bad
Come sneakin' around tryin' to drive me mad
Bustin' in on my dreams
Makin' me see things I don't wanna see

'Cause you're da Green Manalishi with the two prong crown
All my tryin' is up all your bringin' is down
Just takin' my love then slippin' away
Leavin' me here just tryin' to keep from followin' you"
"45","Blue Letter","Fleetwood Mac","Fleetwood Mac (2018 Expanded)","","July 11, 1975","15245","208","34","","https://genius.com/Fleetwood-mac-blue-letter-lyrics","399761","It was a blue letter she wrote to me
Its silver words she told
Wanna be on the road to paradise
I want a lover who don't get old

Do I read a message in your eyes?
You want a love to stay another night
Baby, when your day goes down
I won't be waitin' around for you

For every voice you've ever heard
There's a thousand without a word
Redbird, don't say you told me so
Give me one more song to go

Do I read a message in your eyes?
You want a love to stay another night
Baby, when your day goes down
I won't be waitin' around for you
Oh, yeah

For every voice you've ever heard
There's a thousand without a word
Redbird, don't say you told me so
Give me one more song to go

Do I read a message in your eyes?
You want a love to stay another night
Baby, when your day goes down
I won't be waitin' around for you

I, I ain't waitin'
I, I ain't waitin'
I, I ain't waitin'
I, I ain't waitin', come on
I, I ain't waitin'
I, I ain't waitin'
I, I ain't waitin'
I, I ain't waitin'
I, I ain't waitin'"
"46","Peacekeeper","Fleetwood Mac","50 Years – Don’t Stop","","April 15, 2003","15093","165","25","","https://genius.com/Fleetwood-mac-peacekeeper-lyrics","400190","We make all of our suns the same
Every one will suffer the fire we've made
They all explode just the same
And there's no going back on the plans we've made

Peacekeeper take your time
Wait for the dark of night
Soon all the suns will rise

Peacekeeper don't tell why
Don't be afraid to fight
Love is the sweet surprise
Ooh, ooh

Only creatures who are on their way
Ever poison their own well
But we still have time to hate
And there's still something we can sell

When the night is cold and still
When you thought you'd had your fill
Take all the time you will
This is not a test, it's not a drill
Take no prisoners, only kill
Ooh, ooh

You know all of our friends are gods
And they all tell us how to paint our face
But there's only one brush we need
It's the one that never leaves a trace (leaves a trace, leaves a trace)"
"47","Future Games","Fleetwood Mac","1969 to 1974 (Tracks 1-82)","","September 3, 1971","13984","360","60","","https://genius.com/Fleetwood-mac-future-games-lyrics","399662","I did a thing last night
You know, those future games
I turned off all the lights
Oh, the future came
You were by my side
Will you explain?

Oh yeah
Real rhyme or reason for those future games

Now, you were there last night
And oh, were you afraid
Of things we'd come upon
While playin' future games
But baby, it's alright
And so have faith

Oh yeah
You invent the future that you want to face

How many people sit home at night
Wonderin' if they still will be here tonight?
Wonderin' if children they bring to the light
Inherit the world or inherit the night?
Wonderin' if neighbors are thinkin' the same
All of the wild things tomorrow will tame
Talking of journeys that happen in vain
Well, I know I'm not the only one
To ever spend my life sittin' playing future games

You better take your time
You know there's no escape
The future sends a sign
Of things we will create
Baby, it's alright
And so have faith

Oh yeah
You invent the future that you want to face

How many people sit home at night
Wonderin' if this day will be here tonight?
Wonderin' if children they bring to the light
Inherit the world or inherit the night?
Wonderin' if neighbors are thinkin' the same
All of the wild things tomorrow will tame
Talkin' of journeys that happen in vain
Well, I know I'm not the only one
To ever spend my life sittin' playing future games

Future games
Future games
Future games
Future games

I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one"
"48","Oh Well - Parts I & II","Fleetwood Mac","Spotlight Special Presents Fleetwood Mac","","","13983","83","11","","https://genius.com/Fleetwood-mac-oh-well-parts-i-and-ii-lyrics","2188913","Can't help about the shape I'm in
I can't sing, I ain't pretty and my legs are thin
But don't ask me what I think of you
I might not give the answer that you want me to

Oh well

Now when I talk to God
I know he understands
He said ""stick by me and I'll be your guiding hand""
But don't ask me what I think of you
I might not give the answer that you want me to

Oh well"
"49","Silver Springs (Live 1997) (Edit)","Fleetwood Mac","50 Years – Don’t Stop","","November 16, 2018","13948","236","36","","https://genius.com/Fleetwood-mac-silver-springs-live-1997-edit-lyrics","1377921","You could be my silver spring
Blue green colors flashing
I would be your only dream
Your shining autumn ocean crashing
And did you say she was pretty?
And did you say that she loves you?
Baby, I don't wanna know

I begin not to love you
Turn around, see me running
I say I loved you years ago
Tell myself you never loved me, no
And did you she was pretty?
And did you say that she loves you?
Baby, I don't wanna know
Oh, no
And can you tell me was it worth it?
Really, I don't wanna know

Time casts a spell on you
But you won't forget me
I know I could have loved you
But you would not let me

Time casts a spell on you
But you won't forget me
I know I could have loved you
But you would not let me
I'll follow you down
'Til the sound of my voice will haunt you (Was I just a fool?)
You'll never get away from the sound
Of the woman that loves you (Was I just a fool?)
I'll follow you down
'Til the sound of my voice will haunt you (Give me just a chance)
You'll never get away from the sound
(Never get away, never get away, never get away)
Of the woman that loves you

You could be my silver spring
My blue green colors flashing"
"50","Warm Ways","Fleetwood Mac","25 Years: The Chain","","July 11, 1975","13707","66","12","","https://genius.com/Fleetwood-mac-warm-ways-lyrics","399758","Sleep easy by my side
Into gentle slumber you can hide
I, I'm waiting for the sun to come up
I can't sleep with your warm ways

Forever, forever love
Together, together love

You made me a woman tonight
Dream until the morning light
I, I'm waiting for the sun to come up
I can't sleep with your warm ways

Forever, forever love
Together, together love"
