"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"30","Return to Sender","Elvis Presley","If I Can Dream: The Very Best of Elvis","","September 5, 1962","50405","154","37","","https://genius.com/Elvis-presley-return-to-sender-lyrics","197251","Return to sender
Return to sender

I gave a letter to the postman
He put it in his sack
Bright and early next morning
He brought my letter back

(She wrote upon it)
Return to sender
Address unknown
No such number
No such zone
We had a quarrel
A lover's spat
I write, ""I'm sorry""
But my letter keeps coming back

So then I dropped it in the mailbox
And sent it special D
Bright and early next morning
It came right back to me

(She wrote upon it)
Return to sender
Address unknown
No such person
No such zone

This time, I'm gonna take it myself
And put it right in her hand
And if it comes back the very next day
Then I'll understand

(The writing on it)
Return to sender
Address unknown
No such number
No such zone

Ah, return to sender
Return to sender
Return to sender
Return to sender"
"31","Crying In the Chapel","Elvis Presley","Peace In the Valley: The Complete Gospel Recordings","","April 6, 1965","48805","159","24","","https://genius.com/Elvis-presley-crying-in-the-chapel-lyrics","197559","You saw me crying in the chapel
The tears I shed were tears of joy
I know the meaning of contentment
Now I'm happy with the Lord
Just a plain and simple chapel
Where humble people go to pray
I pray the Lord that I'll grow stronger
As I live from day to day

I've searched (I've searched) and I've searched (I've searched)
But I couldn't find
No way on earth to gain
Peace of mind

Now I'm happy in the chapel
Where people are of one accord (One accord)
Yes, we gather in the chapel
Just to sing and praise the Lord

You'll search (You'll search) and you'll search (You'll search)
But you'll never find
No way on earth to gain
Peace of mind

Take your troubles to the chapel
Get down on your knees and pray (Knees and pray)
Then your burdens will be lighter
And you'll surely find the way (And you'll surely find the way)"
"32","Little Sister","Elvis Presley","If I Can Dream: The Very Best of Elvis","","August 8, 1961","48069","250","41","","https://genius.com/Elvis-presley-little-sister-lyrics","197280","Little sister, don't you
Little sister, don't you
Little sister, don't you kiss me once or twice
Then say it's very nice
And then you run
Little sister, don't you do what your big sister done

Well, I dated your big sister
And I took her to a show
I went for some candy
Along came Jim Dandy
And they snuck right out the door

Little sister, don't you
Little sister, don't you
Little sister, don't you kiss me once or twice
Then say it's very nice
And then you run
Little sister, don't you do what your big sister done

Every time I see your sister
Well, she's got somebody new
She's mean, and she's evil
Like that little ol' boll weevil
Guess I'll try my luck with you

Little sister, don't you
Little sister, don't you
Little sister, don't you kiss me once or twice
Then say it's very nice
And then you run
Little sister, don't you do what your big sister done

Well, I used to pull your pigtails
And pinch your turned-up nose
But you been a-growin'
And, baby, it's been showin'
From your head down to your toes

Little sister, don't you
Little sister, don't you
Little sister, don't you kiss me once or twice
Then say it's very nice
And then you run
Little sister, don't you do what your big sister done

Little sister, don't you do what your big sister done
Little sister, don't you do what your big sister done"
"33","I Can’t Stop Loving You","Elvis Presley","Elvis in Person at the International Hotel (From Memphis to Vegas/From Vegas to Memphis)","","1969","41460","133","24","","https://genius.com/Elvis-presley-i-cant-stop-loving-you-lyrics","197698","I can't stop loving you
I said  I've made up my mind, yes I did
To live in memory
Of such an lone-, lonely time

And I can't stop wanting you
I said It's useless to say, yes I did
So I'll just live my life
In dreams of yesterday

Those happy hours
All that we once knew
Though long ago
They still make me blue

They say that time
It heals a broken heart
But time has stood still
Since we've been apart

I can't stop loving you
So I've made up my mind, yes I did
To live in memory
Of such an lone-, lonely time

And I can't stop wanting you
I said it's useless to say, yes I did
So I'll just live my life
In dreams of yesterday"
"34","(Let Me Be Your) Teddy Bear","Elvis Presley","The 50 Greatest Hits","","June 11, 1957","40639","186","31","","https://genius.com/Elvis-presley-let-me-be-your-teddy-bear-lyrics","197028","Oh, baby, let me be your loving teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (Oh, let him be)
Your teddy bear

I don't wanna to be your tiger
'Cause tigers play too rough
I don't wanna be your lion
'Cause lions ain't the kind you love enough

I just wanna be your teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (Oh, let him be)
Your teddy bear

Baby, let me be around you every night
Run your fingers through my hair
And cuddle me real tight
Oh, let me be (Oh, let him be)
Your teddy bear

I don't wanna to be your tiger
'Cause tigers play too rough
I don't wanna be your lion
'Cause lions ain't the kind you love enough

Just wanna be your teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (Oh, let him be)
Your teddy bear

Oh, let me be (Oh, let him be)
Your teddy bear
I just wanna be your teddy bear (Whoo)"
"35","I Just Can’t Help Believin’","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","November 11, 1970","39529","299","53","","https://genius.com/Elvis-presley-i-just-cant-help-believin-lyrics","197749","(Laughter)

I just can't help believin'
When she smiles up soft and gentle
With a trace of misty mornin'
And a promise of tomorrow in her eyes

I just can't help believin'
When she's lying close beside me
And my heart beats
With the rhythm of her sighs

This time the girl is gonna stay
This time the girl is gonna stay
For more than just a day

Well, I just can't help believin'
When she slips her hand in my hand
And it feels so small and helpless
And my fingers fold around it like a glove

And I just can't help believin'
When she's whispering her magic
And her tears are shining
Honey-sweet with love

This time the girl is gonna stay (This time the girl is gonna stay)
This time the girl is gonna stay
For more than just a day

Ah-ahh-ah
Ah-ahh-ah
Ah-ahh-ah
Ahh-ahh
For more than just a day
(Oh, I just can't help believin')
Sing the song baby
(Oh, I just can't help believin')
One more time
(Oh, I just can't help believin')
And one more
(Oh, I just can't help believin')
For more than just a day

Oh, I just can't help believin'
When she slips her hand in my hand
And it feels so small and helpless
And my fingers fold around it like a glove

And I just can't help believin'
When she smiles and whisper her magic
And her tears are shining
Honey-sweet with love

This time the girl is gonna stay (This time the girl is gonna stay)
This time the girl is gonna stay
For more than just a day

(Oh, I just can't help believin')
Take it
(Oh, I just can't help believin')
Yo
(Oh, I just can't help believin')
(Oh, I just can't help believin')"
"36","Marguerita","Elvis Presley","Elvis Command Performances - The Essential 60's Masters II Disc 1","","November 15, 1963","39328","94","19","","https://genius.com/Elvis-presley-marguerita-lyrics","197306","Who makes my heart beat like thunder?
Who makes my temperature rise?
Who makes me tremble with wonderful rapture
With one burning glance from her eyes?

Marguerita

Once I was free as a gypsy
A creature too wild to tame
Then suddenly I saw Marguerita
And I was caught like a moth in the flame

Marguerita is her name
Marguerita

Her lips have made me her prisoner
A slave to her every command
She captivates me and intoxicates me
With one little touch of her hand

Marguerita
Sweet Marguerita
Sweet, sweet Marguerita
Ooh-ooh, mmmmm"
"37","Wooden Heart","Elvis Presley","If I Can Dream: The Very Best of Elvis","","March 1, 1961","34767","160","28","","https://genius.com/Elvis-presley-wooden-heart-lyrics","197141","Can't you see I love you?
Please don't break my heart in two
That's not hard to do
'Cause I don't have a wooden heart

And if you say goodbye
Then I know that I would cry
Maybe I would die
'Cause I don't have a wooden heart

There's no strings upon this love of mine
It was always you from the start

Treat me nice, treat me good
Treat me like you really should
'Cause I'm not made of wood
And I don't have a wooden heart

Muss i denn, muss i denn
Zum Stadtele hinaus
Stadtele hinaus
Und du, mein Schatz, bleibst hier?
Muss i denn, muss i denn
Zum Stadtele hinaus
Stadtele hinaus
Und du, mein Schatz, bleibst hier?

There's no strings upon this love of mine
It was always you from the start

Sei mir gut, sei mir gut
Sei mir wie du wirklich sollst
Wie du wirklich sollst
'Cause I don't have a wooden heart"
"38","Take My Hand, Precious Lord","Elvis Presley","Peace In the Valley: The Complete Gospel Recordings","","April 11, 1957","32074","153","25","","https://genius.com/Elvis-presley-take-my-hand-precious-lord-lyrics","197081","Precious Lord, take my hand
Lead me on, let me stand
I'm tired, I'm weak, I'm lone
Through the storm, through the night
Lead me on to light
Take my hand, precious Lord, lead me home

When my way grows drear (Precious Lord)
Precious Lord, linger near (Precious Lord)
When my light is almost gone
Hear my cry, hear my call
Hold my hand lest I fall
Take my hand, precious Lord, lead me home

When the darkness appears
And the night draws near
And the day is past and gone
At the river I stand
Guide my feet, hold my hand
Take my hand, precious Lord, lead me home

Precious Lord, take my hand (Precious Lord)
Lead me on, let me stand (Precious Lord)
I'm tired, I'm weak, I'm lone
Through the storm, through the night
Lead me on to light
Take my hand, precious Lord, lead me home
(Lead me home)"
"39","Fever","Elvis Presley","If I Can Dream: The Very Best of Elvis","","April 8, 1960","29288","276","47","","https://genius.com/Elvis-presley-fever-lyrics","197114","Never knew how much I love you
Never knew how much I care
When you put your arms around me
I get a fever that's so hard to bear

You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Sun lights up the daytime
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right

You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Everybody's got the fever
That is something you all know
Fever isn't such a new thing
Fever started long ago

Romeo loved Juliet
Juliet, she felt the same
When he put his arms around her
He said, 'Julie, baby, you're my flame
Thou givest fever when we kisseth
Fever with thy flaming youth
Fever, I'm on fire
Fever, yea, I burn forsooth’

Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said, 'Daddy-o, don't you dare
He give me fever with his kisses
Fever when he holds me tight
Fever, I'm his misses
Oh, daddy, won't you treat him right?'

Now you've listened to my story
Here's the point that I have made
Cats were born to give chicks fever
Be it Fahrenheit or centigrade

We give you fever when we kiss you
Fever if you live and learn
Fever till you sizzle
What a lovely way to burn
What a lovely way to burn
What a lovely way to burn
What a lovely way to burn"
"40","I Believe","Elvis Presley","Peace In the Valley: The Complete Gospel Recordings","","April 11, 1957","29287","113","19","","https://genius.com/Elvis-presley-i-believe-lyrics","197080","I believe for every drop of rain that falls
A flower grows
I believe that somewhere in the darkest night
A candle glows

I believe for everyone who goes astray
Someone will come to show the way
I believe, I believe

I believe above a storm the smallest prayer
Can still be heard
I believe that someone in the great somewhere
Hears every word

Every time I hear a newborn baby cry
Or touch a leaf or see the sky
Then I know why
I believe (Believe, I believe)

Every time I hear a newborn baby cry
Or touch a leaf or see the sky
Then I know why
I believe (I believe)"
"41","Blue Moon of Kentucky","Elvis Presley","MEMPHIS","","July 19, 1954","28283","172","25","","https://genius.com/Elvis-presley-blue-moon-of-kentucky-lyrics","197100","Blue moon, blue moon, blue moon
Keep shining bright
Blue moon, keep on shining bright
You're gonna bring me back my baby tonight
Blue moon, keep shining bright

I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue
I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

Well, it was on one moonlight night
Stars shining bright
Wish blown high
Love said goodbye

Blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

Well, I said blue moon of Kentucky, just keep on shining
Shine on the one that's gone and left me blue
I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

Well, it was on one moonlight night
Stars shining bright
Wish blown high
Love said goodbye

Blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue"
"42","In the Garden","Elvis Presley","Peace In the Valley: The Complete Gospel Recordings","","February 27, 1967","27394","127","19","","https://genius.com/Elvis-presley-in-the-garden-lyrics","197540","I come to the garden alone
While the dew is still on the roses
And the voice I hear falling on my ear
The Son of God discloses

And He walks with me
And He talks with me
And He tells me I am His own
And the joy we share as we tarry there
None other has ever known

He speaks and the sound of His voice
Is so sweet the birds hush their singing
And the melody that He gave to me
Within my heart is ringing

And He walks with me
And He talks with me
And He tells me I am His own
And the joy we share as we tarry there
None other has ever known

(I come to the garden alone)"
"43","Don’t","Elvis Presley","The 50 Greatest Hits","","January 7, 1958","26807","124","22","","https://genius.com/Elvis-presley-dont-lyrics","197123","Don't (Don’t), don't (Don’t), that's what you say
Each time that I hold you this way
When I feel like this, and I want to kiss you
Baby, don't say don't
Don't, don't

Don't (Don’t), don't (Don’t) leave my embrace
For here in my arms is your place
When the night grows cold, and I want to hold you
Baby, don't say don't
Don't, don't, don't

If you think that this is just a game
I'm playing
If you think that I don't mean
Every word I'm saying
Don't, don't, don't, don't
Don't feel that way
I'm your love, and yours I will stay

This you can believe
I will never leave you
Heaven knows I won't
Baby, don't say don't
Don't, please don't"
"44","Mystery Train","Elvis Presley","MEMPHIS","","August 1, 1955","22017","113","18","","https://genius.com/Elvis-presley-mystery-train-lyrics","197078","Train I ride, sixteen coaches long
Train I ride, sixteen coaches long
Well, that long black train got my baby and gone

Train, train, coming 'round, 'round the bend
Train, train, coming 'round the bend
Well, it took my baby, but it never will again
No, not again

Train, train, coming down, down the line
Train, train, coming down the line
Well, it's bringing my baby, 'cause she's mine all, all mine
She's mine, all, all mine

Train, train, coming 'round, 'round the bend
'Round, 'round the bend
Train, train, coming 'round, 'round the bend
'Round the bend
Well, it took my baby, but it never will again
Never will again
Ooh, whoa"
"45","Blue Moon","Elvis Presley","The King Of Rock ‘N’ Roll: The Complete 50's Masters CD1","","March 23, 1956","21079","93","24","","https://genius.com/Elvis-presley-blue-moon-lyrics","197022","Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

Ooh, ooh-ooh
Ooh-ooh
Without a love of my own

Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

Ooh, ooh-ooh
Ooh-ooh
Without a love of my own

Blue moon
Ooh-ooh
Ooh-ooh
Without a love of my own
Ooh, ooh-ooh
Mmm, mmmm"
"46","Loving You","Elvis Presley","The 50 Greatest Hits","","June 11, 1957","20321","84","12","","https://genius.com/Elvis-presley-loving-you-lyrics","197029","I will spend my whole life through
Loving you, just loving you
Winter, summer, springtime, too
Loving you, loving you
Makes no difference where I go or what I may do
You know that I'll always be loving you, just you and

If I'm seen with someone new
Don't be blue, don't you be blue
I'll be faithful, I'll be true
Always true, true to you
There is only one for me, and you know who
You know that I'll always be loving you"
"47","Hard Headed Woman","Elvis Presley","If I Can Dream: The Very Best of Elvis","","June 10, 1958","20273","235","48","","https://genius.com/Elvis-presley-hard-headed-woman-lyrics","197083","Well, a hard-headed woman
A soft-hearted man
Been the cause of trouble
Ever since the world began

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man, uh-huh

Now Adam told to Eve
""Listen here to me
Don't you let me catch you
Messing round that apple tree""

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man

Samson told Delilah
Loud and clear
""Keep your cotton-picking fingers
Out my curly hair""

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man, uh-huh

I heard about a king
Who was doin' swell
Till he started playing
With that evil Jezebel

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man

Uh-huh, uh-huh, uh-huh, uh-huh, uh-huh
Uh-huh, uh-huh

I got a woman
A head like a rock
If she ever went away
I'd cry around the clock

Oh yeah (Oh yeah)
Ever since the world began, uh-huh
A hard-headed woman
Been a thorn in the side of man, uh-huh
A hard-headed woman
Been a thorn in the side of man, uh-huh"
"48","You Don’t Have to Say You Love Me","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","October 6, 1970","19900","169","30","","https://genius.com/Elvis-presley-you-dont-have-to-say-you-love-me-lyrics","197738","When I said, I needed you
You said you would always stay
It wasn't me who changed, but you
And now you've gone away

But don't you know that now you're gone
And I'm left here on my own
Now I have to follow you
And beg you to come home

You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me
Believe me
I can't help but love you
But believe me, I'll never tie you down

Left alone just a memory
Life seems dead and so unreal
All that's left is loneliness
There's nothing left to feel

You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, oh believe me

Oh, you don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, believe me, oh believe me"
"49","Trying to Get to You","Elvis Presley","MEMPHIS","","March 23, 1956","19613","209","33","","https://genius.com/Elvis-presley-trying-to-get-to-you-lyrics","197018","I've been travelling over mountains
Even through the valleys too
I've been travelling night and day
I've been running all the way
Baby, trying to get to you

Ever since I read your letter
Where you said you loved me true
I've been travelling night and day
I've been running all the way
Baby, trying to get to you

When I read your loving letter
Then my heart began to sing
There were many miles between us
But they didn't mean a thing

I just had to reach you, baby
In spite of all that I've been through
I kept travelling night and day
I kept running all the way
Baby, trying to get to you

Well, if I had to do it over
That's exactly what I'd do
I would travel night and day
And I'd still run all the way
Baby, trying to get to you

Well, there's nothing that could hold me
Or could keep me away from you
When your loving letter told me
That you really loved me true

Lord above me knows I love you
It was He who brought me through
When my way was dark as night
He would shine His brightest light
When I was trying to get to you"
"50","How Great Thou Art","Elvis Presley","Peace In the Valley: The Complete Gospel Recordings","","February 27, 1967","18801","108","14","","https://genius.com/Elvis-presley-how-great-thou-art-lyrics","197537","Oh Lord my God, when I in awesome wonder
Consider all the worlds thy hands have made
I see the stars, I hear the rolling thunder
Thy power throughout the universe displayed

(When Christ shall come with shout of acclamation)
(And take me home, what joy shall fill my heart)
Then I shall bow in humble adoration
And there proclaim my God how great thou art

Then sings my soul my savior God to thee
How great thou art (how great thou art)
How great thou art (how great thou art)
Then sings my soul my savior God to thee
How great thou art
How great thou art"
