"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"26","Maxwell’s Silver Hammer","The Beatles","The Beatles (The Original Studio Recordings)","","September 26, 1969","407449","242","39","","https://genius.com/The-beatles-maxwells-silver-hammer-lyrics","107903","Joan was quizzical, studied pataphysical
Science in the home
Late nights all alone with a test tube, oh, oh, oh, oh
Maxwell Edison, majoring in medicine
Calls her on the phone
""Can I take you out to the pictures, Joa-oa-oa-oan?""
But as she's getting ready to go
A knock comes on the door

Bang! Bang! Maxwell's silver hammer
Came down upon her head
Clang! Clang! Maxwell's silver hammer
Made sure that she was dead

Back in school again, Maxwell plays the fool again
Teacher gets annoyed
Wishing to avoid an unpleasant sce-e-e-ene
She tells Max to stay when the class has gone away
So he waits behind
Writing fifty times ""I must not be so, o, o, o""
But when she turns her back on the boy
He creeps up from behind

Bang! Bang! Maxwell's silver hammer
Came down upon her head (Do-do-do-do-do)
Clang! Clang! Maxwell's silver hammer
Made sure that she was dead (Do-do-do-do-do)

P. C. 31 said, ""We caught a dirty one""
Maxwell stands alone
Painting testimonial pictures, oh, oh, oh, oh
Rose and Valerie, screaming from the gallery
Say he must go free (Maxwell must go free)
The judge does not agree and he tells them so-o-o-o
But as the words are leaving his lips
A noise comes from behind

Bang! Bang! Maxwell's silver hammer
Came down upon his head (Do-do-do-do-do)
Clang! Clang! Maxwell's silver hammer
Made sure that he was dead

Whoa, whoa, whoa-oa
(Do-do-do-do-do)
(Silver hammer man)"
"27","I Want to Hold Your Hand","The Beatles","The Beatles (The Original Studio Recordings)","","November 29, 1963","404825","177","39","","https://genius.com/The-beatles-i-want-to-hold-your-hand-lyrics","123516","Oh yeah, I'll tell you something
I think you'll understand
When I'll say that something
I wanna hold your hand

I wanna hold your hand
I wanna hold your hand

Oh, please, say to me
You'll let me be your man
And please, say to me
You'll let me hold your hand

Now, let me hold your hand
I wanna hold your hand

And when I touch you, I feel happy inside
It's such a feeling that, my love
I can't hide
I can't hide
I can't hide

Yeah, you
Got that something
I think you'll understand
When I'll
Say that something
I want to hold your hand

I wanna hold your hand
I wanna hold your hand

And when I touch you, I feel happy inside
It's such a feeling that, my love
I can't hide
I can't hide
I can't hide

Yeah, you
Got that something
I think you'll understand
When I'll
Feel that something
I wanna hold your hand

I wanna hold your hand
I wanna hold your hand
I wanna hold your hand"
"28","I Saw Her Standing There","The Beatles","The Beatles (The Original Studio Recordings)","","March 22, 1963","385162","216","35","","https://genius.com/The-beatles-i-saw-her-standing-there-lyrics","112197","One, two, three, four

[Verse 1: Paul McCartney,
Paul McCartney & John Lennon
]
Well, she was just seventeen
If you know what I mean
And the way she looked was way beyond compare
So how could I dance with another
Ooh, when I saw her standin' there?

Well, she looked at me
And I, I could see
That before too long, I'd fall in love with her
She wouldn't dance with anotherWoo, when I saw her standin' there

Well, my heart went boom
When I crossed that room
And I held her hand in mine

[Verse 3: Paul McCartney,
Paul McCartney & John Lennon
]
Oh, we danced through the night
And we held each other tight
And before too long, I fell in love with her
Now, I'll never dance with anotherWoo, since I saw her standin' there

Well, my heart went boom
When I crossed that room
And I held her hand in mine

[Verse 3: Paul McCartney,
Paul McCartney & John Lennon
]
Oh, we danced through the night
And we held each other tight
And before too long, I fell in love with her
Now, I'll never dance with anotherOoh, since I saw her standin' there

Oh, since I saw her standin' there
Yeah, well, since I saw her standing there"
"29","A Hard Day’s Night","The Beatles","The Beatles (The Original Studio Recordings)","","July 10, 1964","368788","246","43","","https://genius.com/The-beatles-a-hard-days-night-lyrics","118166","It's been a hard day's night
And I've been working like a dog
It's been a hard day's night
I should be sleeping like a log
But when I get home to you
I find the things that you do
Will make me feel alright

You know I work all day
To get you money to buy you things
And it's worth it just to hear you say
You're gonna give me everything
So why on Earth should I moan?
'Cause when I get you alone
You know I feel okay

When I'm home
Everything seems to be right
When I'm home
Feeling you holding me tight, tight, yeah!

It's been a hard day's night
And I've been working like a dog
It's been a hard day's night
I should be sleeping like a log
But when I get home to you
I find the things that you do
Will make me feel alright
Ah!

So why
on Earth should I moan?
'Cause when I get you alone
You know I feel okay

When I'm home
Everything seems to be right
When I'm home
Feeling you holding me tight, tight, yeah!

It's been a hard day's night
And I've been working like a dog
It's been a hard day's night
I should be sleeping like a log
But when I get home to you
I find the things that you do
Will make me feel alright

You know I feel alright
You know I feel alright"
"30","Get Back","The Beatles","The Beatles (The Original Studio Recordings)","","May 8, 1970","363638","210","37","","https://genius.com/The-beatles-get-back-lyrics","3816340","Rosetta...
Sweet Loretta Fart she thought she was a cleaner
But she was a frying pan
Sweet Rosetta Martin... Rosetta
The picker, the picker, picture the fingers burning
Ooh
Okay

Jo Jo was a man who thought he was a loner
But he knew it couldn't last
Jo Jo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Jo Jo

Sweet Loretta Martin thought she was a woman
But she was another man
All the girls around her say she's got it coming
But she gets it while she can

Oh, get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Oh, get back, yeah, get back
Get back to where you once belonged
Yeah, get back, get back
Get back to where you once belonged

Get back
Ooh
Thanks, Mo
I'd like to say thank you on behalf of the group and ourselves
And I hope we passed the audition"
"31","Helter Skelter","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","352912","261","41","","https://genius.com/The-beatles-helter-skelter-lyrics","1131","When I get to the bottom, I go back to the top of the slide
Where I stop, and I turn, and I go for a ride
'Till I get to the bottom, and I see you again
Yeah, yeah, yeah!

Well, do you, don't you want me to love you?
I'm coming down fast, but I'm miles above you (Ahh)
Tell me, tell me, tell me, come on, tell me the answer (Ahh)
Well, you may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)

Now, helter-skelter
Helter-skelter
Helter-skelter
Yeah, woo

Oh, will you, won't you want me to make you? (Ahh)
I'm coming down fast, but don't let me break you (Ahh)
Tell me, tell me, tell me the answer
You may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)

Look out, helter-skelter
Helter-skelter
Helter-skelter
Ooh
Look out, 'cause here she comes
(Heh-heh)

(Ahh)
When I get to the bottom, I go back to the top of the slide
And I stop, and I turn, and I go for a ride
And I get to the bottom, and I see you again
Yeah, yeah, yeah

Well, do you, don't you want me to make you? (Ahh)
I'm coming down fast, but don't let me break you (Ahh)
Tell me, tell me, tell me your answer
You may be a lover, but you ain't no dancer (Dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer-dancer)

Look out, helter-skelter
Helter-skelter
Helter-skelter

Well, look out, helter-skelter
She's coming down fast
Yes, she is
Yes, she is
Coming down fast
On the helter-skelter, woo

I got blisters on my fingers"
"32","Golden Slumbers","The Beatles","The Beatles (The Original Studio Recordings)","","September 26, 1969","352492","83","12","","https://genius.com/The-beatles-golden-slumbers-lyrics","107914","Once there was a way to get back homeward
Once there was a way to get back home

Sleep, pretty darling, do not cry
And I will sing a lullaby

Golden slumbers fill your eyes
Smiles awake you when you rise

Sleep, pretty darling, do not cry
And I will sing a lullaby

Once there was a way to get back homeward
Once there was a way to get back home

Sleep, pretty darling, do not cry
And I will sing a lullaby"
"33","Rocky Raccoon","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","346921","310","56","","https://genius.com/The-beatles-rocky-raccoon-lyrics","76296","Now somewhere in the black mining hills of Dakota
There lived a young boy named Rocky Raccoon
And one day, his woman ran off with another guy
Hit young Rocky in the eye
Rocky didn't like that
He said, ""I'm gonna get that boy""
So one day, he walked into town
Booked himself a room in the local saloon

And Rocky Raccoon checked into his room
Only to find Gideon's Bible
Rocky had come equipped with a gun
To shoot off the legs of his rival
His rival, it seems, had broken his dreams
By stealing the girl of his fancy
Her name was Magill, and she called herself Lil
But everyone knew her as Nancy

Now, she and her man, who called himself Dan
Were in the next room at the hoedown
Rocky burst in, and grinning a grin
He said, ""Danny boy, this is a showdown""
But Daniel was hot, he drew first and shot
And Rocky collapsed in the corner, ow!

Dan, dan, dan, dan-dan
Dan, dan, dan, dan-dan
Dan, dan, dan, dan-dan
Dan, dan, dooroo-do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do

Now, the doctor came in, stinking of gin
And proceeded to lie on the table
He said, ""Rocky, you met your match""
And Rocky said, ""Doc, it's only a scratch
And I'll be better, I'll be better, Doc, as soon as I am able""

Now, Rocky Raccoon, he fell back in his room
Only to find Gideon's Bible (Oh, dou-dou-dou)
Gideon checked out, and he left it, no doubt (Ooh Rocky, ooh)
To help with good Rocky's revival, ow
Oh yeah, yeah

Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
C'mon, Rocky boy
Do-do-do, dooroo-do-do
C'mon, Rocky boy
Do-do-do, dooroo-do-do
Do-dooroo-do-do, do-do
Yeah, come on, let’s Rocky it at the top"
"34","Back in the U.S.S.R.","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","343728","264","43","","https://genius.com/The-beatles-back-in-the-ussr-lyrics","75661","Oh

Flew in from Miami Beach, B.O.A.C
Didn't get to bed last night
On the way, the paper bag was on my knee
Man, I had a dreadful flight

I'm back in the U.S.S.R.​
You don't know how lucky you are, boy
Back in the U.S.S.R.​

Been away so long, I hardly knew the place
Gee, it's good to be back home
Leave it 'till tomorrow to unpack my case
Honey, disconnect the phone

I'm back in the U.S.S.R.​
You don't know how lucky you are, boy
Back in the U.S.​
Back in the U.S.​
Back in the U.S.S.R.​

(Well) The Ukraine girls really knock me out (Ooh, ooh-ooh-ooh)
They leave the West behind
And Moscow girls make me sing and shout (Ooh, ooh-ooh-ooh)
That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind
Oh, come on!

Hoo, hey
Hoo, hey, hoo-hoo, yeah
Yeah-yeah

Yeah, I'm back in the U.S.S.R.​
You don't know how lucky you are, boys
Back in the U.S.S.R.​

(Well) The Ukraine girls really knock me out (Ooh, ooh-ooh-ooh)
They leave the West behind
And Moscow girls make me sing and shout (Ooh, ooh-ooh-ooh)
That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind

Oh, show me 'round your snow-peaked mountains way down South
Take me to your daddy's farm
Let me hear your balalaikas ringing out
Come and keep your comrade warm

I'm back in the U.S.S.R. (Hey)
You don't know how lucky you are, boys
Back in the U.S.S.R.​

Oh-oh, let me tell you, honey
Hey, I'm back, I'm back in the U.S.S.R.​ (Ooh-ooh-ooh)
Hey, it's so good to be home (Ooh-ooh-ooh)
Yeah, back in the U.S.S.R.​"
"35","Happiness Is a Warm Gun","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","330567","248","46","","https://genius.com/The-beatles-happiness-is-a-warm-gun-lyrics","1921","She's not a girl who misses much
Do do do do do do, oh yeah
She's well-acquainted with the touch of the velvet hand
Like a lizard on a window pane
The man in the crowd with the multicoloured mirrors
On his hobnail boots
Lying with his eyes while his hands are busy
Working overtime
A soap impression of his wife which he ate
And donated to the National Trust

(Down)
I need a fix 'cause I'm going down
Down to the bits that I left uptown
I need a fix 'cause I'm going down

Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun

[Chorus: John Lennon,
Paul McCartney & George Harrison
]
Happiness is a warm gun (
Bang, bang, shoot, shoot
)
Happiness is a warm gun, mama (
Bang, bang, shoot, shoot
)

When I hold you in my arms (
Ooh, oh, yeah
)
And I feel my finger on your trigger (
Ooh, oh, yeah
)
I know nobody can do me no harm (
Ooh, oh, yeah
)
Because

(Happiness) Is a warm gun, mama (
Bang, bang, shoot, shoot)Happiness is a warm gun, yes, it is
(Bang, bang, shoot, shoot)
Happiness is a warm, yes, it is, gun (Happiness, bang, bang, shoot, shoot)
Well, don't you know that happiness is a warm gun, mama?
(
Is a warm gun, yeah)"
"36","Sgt. Pepper’s Lonely Hearts Club Band","The Beatles","The Beatles (The Original Studio Recordings)","","May 26, 1967","316202","176","30","","https://genius.com/The-beatles-sgt-peppers-lonely-hearts-club-band-lyrics","76560","(*People talking*)

It was twenty years ago today
When Sgt. Pepper taught the band to play
They've been going in and out of style
But they're guaranteed to raise a smile
So may I introduce to you
The act you've known for all these years
Sgt. Pepper's Lonely Hearts Club Band

(*Applauding*)
(*People laughing*)

We're Sgt. Pepper's Lonely Hearts Club Band
We hope you will enjoy the show
Sgt. Pepper's Lonely Hearts Club Band
Sit back and let the evening go
Sgt. Pepper's Lonely, Sgt. Pepper's Lonely
Sgt. Pepper's Lonely Hearts Club Band

It's wonderful to be here
It's certainly a thrill
You're such a lovely audience
We'd like to take you home with us
We'd love to take you home

I don't really want to stop the show
But I thought you might like to know
That the singer's going to sing a song
And he wants you all to sing along
So let me introduce to you
The one and only Billy Shears
And Sgt. Pepper's Lonely Hearts Club Band, yeah

(*Applauding*)
(*People screaming*)"
"37","Oh! Darling","The Beatles","The Beatles (The Original Studio Recordings)","","September 26, 1969","303742","174","25","","https://genius.com/The-beatles-oh-darling-lyrics","87575","Oh! Darling, please believe me
I'll never do you no harm
Believe me when I tell you
I'll never do you no harm

Oh! Darling, if you leave me
I'll never make it alone
Believe me when I beg you (Woo)
Don't ever leave me alone

When you told me you didn't need me anymore
Well, you know I nearly broke down and cried
When you told me – you didn't need me anymore
Well, you know I nearly fell down and died

Oh! Darling, if you leave me
I'll never make it alone
Believe me when I tell you
I'll never do you no harm
(Believe me, darling)

When you told me (Woo) you didn't need me anymore
Well, you know I nearly broke down and cried
When you told me – you didn't need me anymore
Well, you know I nearly fell down and died

Oh! Darling, please believe me
I'll never let you down (Oh! Believe me, darling)
Believe me when I tell you (Woo)
I'll never do you no harm"
"38","Penny Lane","The Beatles","The Beatles (The Original Studio Recordings)","","February 13, 1967","300790","234","32","","https://genius.com/The-beatles-penny-lane-lyrics","106898","In Penny Lane, there is a barber showing photographs
Of every head he's had the pleasure to have known
And all the people that come and go
Stop and say hello

On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mack
In the pouring rain, very strange

Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile, back

In Penny Lane, there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine

Penny Lane is in my ears and in my eyes
Four of fish and finger pies
In summer, meanwhile, back

Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway

In Penny Lane, the barber shaves another customer
We see the banker sitting, waiting for a trim
And then the fireman rushes in
From the pouring rain, very strange

Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile, back

Penny Lane is in my ears and in my eyes
There, beneath the blue suburban skies
Penny Lane"
"39","Revolution","The Beatles","The Beatles (The Original Studio Recordings)","","August 26, 1968","300854","188","36","","https://genius.com/The-beatles-revolution-lyrics","210248","Aah!

You say you want a revolution, well, you know
We all wanna change the world
You tell me that it's evolution, well, you know
We all wanna change the world

But when you talk about destruction
Don't you know that you can count me out?

Don't you know it's gonna be alright?
Alright
Alright

You say you got a real solution, well, you know
We'd all love to see the plan
You ask me for a contribution, well, you know
We're all doin' what we can

But if you want money for people with minds that hate
All I can tell you is, brother, you have to wait

Don't you know it's gonna be alright?
Alright
Alright

You say you'll change the constitution, well, you know
We all wanna change your head
You tell me it's the institution, well, you know
You better free your mind instead

But if you go carryin' pictures of Chairman Mao
You ain't gonna make it with anyone anyhow

Don't you know it's gonna be
Alright
Alright
Alright

Alright, alright
Alright, alright
Alright, alright
Alright, alright
Alright, alright
Alright, alright
Alright, alright!"
"40","Birthday","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","287992","158","37","","https://genius.com/The-beatles-birthday-lyrics","76302","They say it's your birthday
Well, it's my birthday too, yeah
They say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you

One (
Wow
), two, three, four (
Ow
)
Five, six, seven, eight

[Bridge: John Lennon,
John Lennon & Paul McCartney
,
John Lennon, Paul McCartney & George Harrison
]
Yes, we're goin' to a party, party
Yes, we're goin' to a party, party
Yes, we're goin' to a party, party

I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
Dance, yeah

I would like you to dance (Birthday)
Take a cha-cha-cha-chance (Birthday)
I would like you to dance (Birthday)
(Woo) Dance
(
Ooh
) Dance

They say it's your birthday
Well, it's my birthday too, yeah
They say it's your birthday
We're gonna have a good time
I'm glad it's your birthday
Happy birthday to you"
"41","All You Need Is Love","The Beatles","The Beatles (The Original Studio Recordings)","","July 7, 1967","286941","471","66","","https://genius.com/The-beatles-all-you-need-is-love-lyrics","71028","Love, love, love
Love, love, love
Love, love, love

(Love) There's nothing you can do that can't be done
(Love) Nothing you can sing that can't be sung
(Love) Nothing you can say, but you can learn how to play the game
It's easy

(Love) Nothing you can make that can't be made
(Love) No one you can save that can't be saved
(Love) Nothing you can do, but you can learn how to be you in time
It's easy

All you need is love
All you need is love
All you need is love, love
Love is all you need

Love, love, love
Love, love, love
Love, love, love

All you need is love
All you need is love
All you need is love, love
Love is all you need

(Love) There's nothing you can know that isn't known
(Love) Nothing you can see that isn't shown
(Love) There's nowhere you can be that isn't where you're meant to be
It's easy

All you need is love
All you need is love
All you need is love, love
Love is all you need

All you need is love (All together now)
All you need is love (Everybody)
All you need is love, love
Love is all you need
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
(Irru! Yehey!)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
(Yesterday)
Oh, love is all you need (Love is all you need)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
(Oh, yeah)
Love is all you need (Love is all you need)
(She loves you, yeah, yeah, yeah)
(She loves you, yeah, yeah, yeah)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)
(Woohoo!)
Love is all you need (Love is all you need)
(Woohoo!)
Love is all you need (Love is all you need)
(Oh, yesterday)
Love is all you need (Love is all you need)
Love is all you need (Love is all you need)"
"42","The Long and Winding Road","The Beatles","The Beatles (The Original Studio Recordings)","","May 11, 1970","282925","149","18","","https://genius.com/The-beatles-the-long-and-winding-road-lyrics","123451","The long and winding road that leads to your door
Will never disappear, I've seen that road before
It always leads me here, lead me to your door

The wild and windy night that the rain washed away
Has left a pool of tears, crying for the day
Why leave me standing here?
Let me know the way

Many times I've been alone, and many times I've cried
Anyway, you'll never know the many ways I've tried

And still, they lead me back to the long and winding road
You left me standing here a long, long time ago
Don't leave me waiting here
Lead me to your door

But still, they lead me back to the long and winding road
You left me standing here a long, long time ago
Don't keep me waiting here (Don't keep me waiting)
Lead me to your door

Yeah, yeah, yeah, yeah"
"43","The End","The Beatles","The Beatles (The Original Studio Recordings)","","September 26, 1969","270130","76","17","","https://genius.com/The-beatles-the-end-lyrics","107893","Oh yeah! Alright
Are you going to be in my dreams tonight?

Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love you, love you
Love

And in the end, the love you take
Is equal to the love you make"
"44","All My Loving","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1963","256399","158","24","","https://genius.com/The-beatles-all-my-loving-lyrics","123415","Close your eyes and I'll kiss you
Tomorrow, I'll miss you
Remember I'll always be true
And then while I'm away
I'll write home every day
And I'll send all my lovin' to you

I'll pretend that I'm kissing
The lips I am missing
And hope that my dreams will come true
And then while I'm away
I'll write home every day
And I'll send all my lovin' to you

All my lovin' (Ooh), I will send to you
All my lovin' (Ooh), darlin', I'll be true

Close your eyes and I'll kiss you
Tomorrow, I'll miss you
Remember I'll always be true
And then while I'm away
I'll write home every day
And I'll send all my lovin' to you

All my lovin' (Ooh), I will send to you
All my lovin' (Ooh), darlin', I'll be true, huh

All my lovin' (Ooh), huh, all my lovin', ooh
All my lovin' (Ooh), huh, I will send to you"
"45","Octopus’s Garden","The Beatles","The Beatles (The Original Studio Recordings)","","September 26, 1969","248417","188","26","","https://genius.com/The-beatles-octopuss-garden-lyrics","107905","I'd like to be under the sea
In an octopus's garden in the shade

He'd let us in, knows where we've been
In his octopus's garden in the shade

I'd ask my friends to come and see
An octopus's garden with me

I'd like to be under the sea
In an octopus's garden in the shade

We would be warm below the storm
In our little hideaway beneath the waves
Resting our head on the seabed
In an octopus's garden near a cave

We would sing and dance around
Because we know we can't be found

I'd like to be under the sea
In an octopus's garden in the shade

We would shout and swim about
The coral that lies beneath the waves (Lies beneath the ocean waves)
Oh, what joy for every girl and boy
Knowing they're happy and they're safe (Happy and they're safe)

We would be so happy, you and me
No one there to tell us what to do

I'd like to be under the sea
In an octopus's garden with you

In an octopus's garden with you
In an octopus's garden with you"
"46","She Loves You","The Beatles","The Beatles (The Original Studio Recordings)","","August 23, 1963","245923","227","41","","https://genius.com/The-beatles-she-loves-you-lyrics","111329","She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah, yeah

You think you've lost your love
Well, I saw her yesterday
It's you she's thinking of
And she told me what to say

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

She said you hurt her so
She almost lost her mind
But now she said she knows
You're not the hurting kind

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad, ooh

She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah

With a love like that
You know you should be glad

You know it's up to you
I think it's only fair
Pride can hurt you, too
Apologize to her

Because she loves you
And you know that can't be bad
She loves you
And you know you should be glad, ooh

She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah

With a love like that
You know you should be glad
With a love like that
You know you should be glad
With a love like that
You know you should be glad

Yeah, yeah, yeah
Yeah, yeah, yeah, yeah"
"47","Revolution 9","The Beatles","The Beatles (The Original Studio Recordings)","","November 22, 1968","245774","712","116","","https://genius.com/The-beatles-revolution-9-lyrics","123835","[Spoken Intro: Alistair Taylor &
George Martin
]
...bottle of claret for you if I'd realised (
We'll do it next time
)
I'd forgotten all about it, George, I'm sorry
Well do next time
Will you forgive me?
Mmmyes
Cheeky bitch

(Number nine) Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number (Number, number nine, number nine)

And then, there's this Welsh Rarebit wearing some brown underpants
About the shortage of grain in Hertfordshire
Everyone of them knew that as time went by
They'd get a little bit older and a little bit slower but
It's all the same thing, in this case manufactured by someone who's always
Umpteen time your father's giving it diddly-i-dee
District was leaving, intended to pay for

Number nine, number nine

Who's to know?
Who was to know?

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

I sustained nothing worse than
Also for example
Whatever you're doing
A business deal falls through
I informed him on the third night
When fortune gives

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

Right! Right!
Right, right, right, right!
Right!
Right!

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

I've missed all of that
It makes me a few days late
Compared with, like, wow!
And weird stuff like that
Taking our sides sometimes
Floral bark
Rogue doctors have brought this specimen

I have nobody's short-cuts, aha

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

With the situation
They are standing still
Upon the telegram

Ooh, ooh

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

Ooh

A man without terrors from beard to false
As the headmaster reported to me
My son, he really can try as they do to find function (Tell what he was saying, and his voice was low and his hive high)
And his eyes were low
Umpire, his glasses insane

We'd better go to see us in...
Alright!
Hold that line!
Hold that line!
Hold that line!

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

So the wife called me, and we'd better go to see a surgeon
Or whatever to price it yellow underclothes
So, any road, we went to see the dentist instead
Who gave her a pair of teeth which wasn't any good at all
So, instead of that, he joined the bloody navy and went to sea

Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!

In my broken chair, my wings are broken and so is my hair
I'm not in the mood for whirling

Um da
Aaah

How?
Dogs for dogging, hands for clapping
Birds for birding and fish for fishing
Them for themming and when for whimming
Hold that flag!
Only to find the night-watchman
Unaware of his presence in the building
Onion soup
Please hear that...

Number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine, number nine

Industrial output
Financial imbalance

Thrusting it between his shoulder blades

The Watusi
The Twist

El Dorado

Take this brother, may it serve you well

Maybe it's nothing
Aaah
Maybe it's nothing
What? What? Oh

Maybe even then
Exposure could be difficult thing
It's quick like rush for peace is
Because it's so much
It was like being naked
If you become naked

Hold that line!
Hold that line!
Hold that line!
Hold that line!
Hold that line!
Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!
Block that kick!"
"48","Here, There and Everywhere","The Beatles","The Beatles (The Original Studio Recordings)","","August 5, 1966","244154","160","21","","https://genius.com/The-beatles-here-there-and-everywhere-lyrics","106572","To lead a better life, I need my love to be here

Here, making each day of the year
Changing my life with a wave of her hand
Nobody can deny that there's something there

There, running my hands through her hair
Both of us thinking how good it can be
Someone is speaking, but she doesn't know he's there

I want her everywhere
And if she's beside me, I know I need never care
But to love her is to need her everywhere

Knowing that love is to share
Each one believing that love never dies
Watching her eyes and hoping I'm always there

I want her everywhere
And if she's beside me, I know I need never care
But to love her is to need her everywhere

Knowing that love is to share
Each one believing that love never dies
Watching her eyes and hoping I'm always there

I will be there and everywhere
Here, there and everywhere"
